,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado
24247,431.66,Sananduva ,RS,Sul,14/12/2012,39339903.0,CAPRICHANDO A MORADA - PNHR GI REFOR,CAIXA,Rural,Concluído,17,17,0,0,255000.0,255000.0
24248,310.82,Bonfinópolis de Minas ,MG,Sudeste,27/12/2012,39443897.0,BONFINOPOLIS DE MINAS I,CAIXA,Rural,Concluído,34,34,0,0,850000.0,850000.0
24249,431.842,São João da Urtiga ,RS,Sul,14/12/2012,39338875.0,CAPRICHANDO A MORADA - PNHR GI REFOR,CAIXA,Rural,Concluído,26,26,0,0,390000.0,390000.0
24250,430.43,Cândido Godói ,RS,Sul,14/12/2012,37182271.0,PNHR REFORMA GI - CANDIDO GODOI E CA,CAIXA,Rural,Concluído,11,11,0,0,160056.0,160057.02
24251,431.455,Pirapó ,RS,Sul,14/12/2012,39441188.0,UNIDADES HAB RURAIS - GI - CONSTRUCA,CAIXA,Rural,Concluído,6,6,0,0,150000.0,150000.0
24252,420.43,Concórdia ,SC,Sul,20/12/2012,39692437.0,PNHR CONCORDIA DEZ UH -GI,CAIXA,Rural,Concluído,10,10,0,0,298975.0,250000.0
24253,432.02,Seberi ,RS,Sul,14/12/2012,38521300.0,BEM MORAR III - CONSTRUCAO GI - SEBE,CAIXA,Rural,Concluído,26,26,0,0,850788.0,650000.0
24254,313.12,Ipanema ,MG,Sudeste,20/12/2012,39507547.0,PNHR - IPANEMA II,CAIXA,Rural,Concluído,22,22,0,0,550000.0,550000.0
24255,314.053,Martins Soares ,MG,Sudeste,19/12/2012,39846637.0,PNHR - MARTINS SOARES IV,CAIXA,Rural,Concluído,37,37,0,0,925000.0,925000.0
24256,412.34,Santa Fé ,PR,Sul,19/12/2012,39396786.0,SHAI-DADIVA,CAIXA,Rural,Concluído,16,16,0,0,400000.0,400000.0
24257,431.333,Nova Ramada ,RS,Sul,14/12/2012,38642036.0,MINHA CASA MEU LAR - GI - NOVA RAMA,CAIXA,Rural,Concluído,35,35,0,0,875000.0,875000.0
24258,110.17,Urupá ,RO,Norte,13/12/2012,40117379.0,SAO VICENTE FETAGRO,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24259,431.16,Liberato Salzano ,RS,Sul,14/12/2012,38684783.0,GRUPO PNHR GI LIBERATO SALZANO,CAIXA,Rural,Concluído,10,10,0,0,296126.0,250000.0
24260,313.867,Luisburgo ,MG,Sudeste,19/12/2012,39221129.0,PNHR- LUISBURGO II,CAIXA,Rural,Concluído,14,14,0,0,350000.0,350000.0
24261,110.004,Cacoal ,RO,Norte,14/12/2012,39928893.0,CONQUISTA,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24262,315.35,Alto Jequitibá ,MG,Sudeste,19/12/2012,39196631.0,ALTO JEQUITIBA IV,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24263,110.12,Ministro Andreazza ,RO,Norte,14/12/2012,39742066.0,SONHO REALIZADO,CAIXA,Rural,Concluído,10,10,0,0,250000.0,250000.0
24264,110.12,Ministro Andreazza ,RO,Norte,14/12/2012,39741823.0,CONFORTO FAMILIAR,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24265,110.001,Alta Floresta D'Oeste ,RO,Norte,14/12/2012,38318392.0,NOVA MORADA - ALTA FLORESTE DO OESTE,CAIXA,Rural,Concluído,42,42,0,0,1050000.0,1050000.0
24266,241.3,São Vicente ,RN,Nordeste,14/12/2012,38685040.0,MORADIA DIGNA RURAL SAO VICENTE,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24267,240.38,Florânia ,RN,Nordeste,14/12/2012,38766063.0,NOVO LAR I RURAL,CAIXA,Rural,Concluído,33,33,0,0,825000.0,825000.0
24268,110.15,Seringueiras ,RO,Norte,14/12/2012,39742734.0,PROJETO DE MELHORIA DA QUALIDADE HAB,CAIXA,Rural,Concluído,18,18,0,0,450000.0,450000.0
24269,280.02,Aquidabã ,SE,Nordeste,14/12/2012,40191767.0,RESIDENCIAL NOSSA SENHORA APARECIDAI,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24270,280.02,Aquidabã ,SE,Nordeste,14/12/2012,40183575.0,RESIDENCIAL NOSSA SENHORA APARECIDA,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24271,280.73,Telha ,SE,Nordeste,14/12/2012,39888500.0,RESIDENCIAL MANOEL CARLOS DOS SANTOS,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24272,421.535,Saltinho ,SC,Sul,21/12/2012,39399303.0,PNHR - SALTINHO E SANTA TEREZINHA DO,CAIXA,Rural,Concluído,4,4,0,0,68360.0,60000.0
24273,420.127,Arabutã ,SC,Sul,20/12/2012,39653299.0,PNHR ARABUTA DEZ UH - GI,CAIXA,Rural,Concluído,10,10,0,0,302690.0,250000.0
24274,430.32,Cacique Doble ,RS,Sul,14/12/2012,39554521.0,PROJETO HABITACIONAL INDIGENA CACIQU,CAIXA,Rural,Concluído,31,31,0,0,775000.0,775000.0
24275,110.014,Nova Brasilândia D'Oeste ,RO,Norte,14/12/2012,39923448.0,MORAR E VIVER BEM II - BRASILIENSE,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24276,110.004,Cacoal ,RO,Norte,14/12/2012,39929148.0,VIDA NOVA,CAIXA,Rural,Concluído,20,20,0,0,500000.0,500000.0
24277,110.037,Alto Alegre dos Parecis ,RO,Norte,14/12/2012,38314078.0,NOVA MORADA - ALTO ALEGRE DOS PARECI,CAIXA,Rural,Concluído,18,18,0,0,450000.0,450000.0
24278,110.029,Santa Luzia D'Oeste ,RO,Norte,14/12/2012,38315440.0,NOVA MORADA - SANTA LUZIA DO OESTE,CAIXA,Rural,Concluído,35,35,0,0,875000.0,875000.0
24279,293.01,Senhor do Bonfim ,BA,Nordeste,14/12/2012,37589437.0,CAPRICHANDO A MORADA RURAL SENHOR DO,CAIXA,Rural,Concluído,19,19,0,0,518587.0,506730.0
24280,291.08,Feira de Santana ,BA,Nordeste,24/01/2013,38571247.0,CAPRICHANDO A MORADIA RURAL CANSANCA,CAIXA,Rural,Concluído,38,38,0,0,994171.0,988410.0
24281,110.04,Alto Paraíso ,RO,Norte,14/12/2012,38316916.0,NOVA MORADA - ALTO PARAISO,CAIXA,Rural,Concluído,23,23,0,0,575000.0,575000.0
24282,150.13,Barcarena ,PA,Norte,14/12/2012,38771288.0,NOVO CAFEZAL,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24283,431.041,Inhacorá ,RS,Sul,14/12/2012,38661582.0,PNHR - GI - INHACORA,CAIXA,Rural,Concluído,5,5,0,0,125000.0,125000.0
24284,110.032,São Miguel do Guaporé ,RO,Norte,14/12/2012,39742401.0,MEU SONHO - SAO MIGUEL DO GUAPORE,CAIXA,Rural,Concluído,21,21,0,0,525000.0,525000.0
24285,110.032,São Miguel do Guaporé ,RO,Norte,14/12/2012,38316685.0,NOVA MORADA - SAO MIGUEL DO GUAPORE,CAIXA,Rural,Concluído,4,4,0,0,100000.0,100000.0
24286,280.46,Nossa Senhora das Dores ,SE,Nordeste,14/12/2012,40215249.0,RESIDENCIAL SAO FRANCISCO DE ASSIS,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24287,420.42,Chapecó ,SC,Sul,19/12/2012,39649098.0,PNHR ALFREDO WAGNER I REFORMA,CAIXA,Rural,Concluído,10,10,0,0,153765.0,150660.0
24288,292.145,Mirante ,BA,Nordeste,14/12/2012,38220191.0,COOPEHABITAR CAPRICHANDO A MORADA,CAIXA,Rural,Concluído,24,24,0,0,644171.0,638410.0
24289,110.011,Jaru ,RO,Norte,14/12/2012,40116918.0,JUNTOS SOMOS FORTES,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24290,110.011,Jaru ,RO,Norte,14/12/2012,40117046.0,FUTURO FELIZ,CAIXA,Rural,Concluído,20,20,0,0,500000.0,500000.0
24291,110.1,Governador Jorge Teixeira ,RO,Norte,14/12/2012,40116791.0,CASA NOVA,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24292,110.011,Jaru ,RO,Norte,14/12/2012,38315336.0,NOVA MORADA - JARU (TARILANDIA),CAIXA,Rural,Concluído,42,42,0,0,1050000.0,1050000.0
24293,110.025,Presidente Médici ,RO,Norte,14/12/2012,39931077.0,MAURO JOSE VIEIRA,CAIXA,Rural,Concluído,32,32,0,0,800000.0,800000.0
24294,220.07,Anísio de Abreu ,PI,Nordeste,18/12/2012,39541884.0,PNHR SEDE ANISIO DE ABREU - BELA VIS,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24295,110.014,Nova Brasilândia D'Oeste ,RO,Norte,14/12/2012,38315004.0,NOVA MORADA - NOVA BRASILANDIA DO OE,CAIXA,Rural,Concluído,14,14,0,0,350000.0,350000.0
24296,110.012,Ji-Paraná ,RO,Norte,14/12/2012,40116021.0,ITAPIREMA,CAIXA,Rural,Concluído,29,29,0,0,725000.0,725000.0
24297,431.78,Santo Augusto ,RS,Sul,14/12/2012,38574754.0,PNHR GI GRUPO I INHACORA,CAIXA,Rural,Concluído,8,8,0,0,200000.0,200000.0
24298,110.175,Vale do Anari ,RO,Norte,14/12/2012,38315888.0,NOVA MORADA - VALE DO ANARI,CAIXA,Rural,Concluído,33,33,0,0,825000.0,825000.0
24299,110.03,Vilhena ,RO,Norte,14/12/2012,40116135.0,VITORIA,CAIXA,Rural,Concluído,29,29,0,0,725000.0,725000.0
24300,110.007,Corumbiara ,RO,Norte,14/12/2012,40117598.0,URUCUM,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24301,110.003,Cabixi ,RO,Norte,14/12/2012,38317377.0,NOVA MORADA CABIXI,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24302,110.005,Cerejeiras ,RO,Norte,14/12/2012,38316571.0,NOVA MORADA - CEREJEIRAS,CAIXA,Rural,Concluído,13,13,0,0,325000.0,325000.0
24303,110.006,Colorado do Oeste ,RO,Norte,14/12/2012,38315556.0,NOVA MORADA - COLORADO DO OESTE,CAIXA,Rural,Concluído,29,29,0,0,725000.0,725000.0
24304,110.007,Corumbiara ,RO,Norte,14/12/2012,38315222.0,NOVA MORADA - CORUMBIARA,CAIXA,Rural,Concluído,5,5,0,0,125000.0,125000.0
24305,312.0,Córrego Novo ,MG,Sudeste,19/12/2012,35768302.0,PNHR - CORREGO NOVO,CAIXA,Rural,Concluído,5,5,0,0,125000.0,125000.0
24306,110.009,Espigão D'Oeste ,RO,Norte,14/12/2012,38318174.0,NOVA MORADA - ESPIGAO DO OESTE,CAIXA,Rural,Concluído,8,8,0,0,200000.0,200000.0
24307,110.148,São Felipe D'Oeste ,RO,Norte,14/12/2012,38318405.0,NOVA MORADA - SAO FELIPE DO OESTE,CAIXA,Rural,Concluído,22,22,0,0,550000.0,550000.0
24308,110.009,Espigão D'Oeste ,RO,Norte,14/12/2012,40091856.0,CASAS DIGNAS,CAIXA,Rural,Concluído,16,16,0,0,400000.0,400000.0
24309,240.02,Açu ,RN,Nordeste,31/01/2013,36289894.0,PORTO DE AREIA,CAIXA,Rural,Concluído,46,46,0,0,1150000.0,1150000.0
24310,240.02,Açu ,RN,Nordeste,31/01/2013,36424206.0,BELA VISTA,CAIXA,Rural,Concluído,37,37,0,0,986843.0,968420.0
24311,431.36,Paim Filho ,RS,Sul,14/12/2012,39168972.0,PNHR GI PAIM FILHO,CAIXA,Rural,Concluído,10,10,0,0,150000.0,150000.0
24312,421.96,Xavantina ,SC,Sul,18/12/2012,39613702.0,PNHR - XAVANTINA - CONSTRUCAO DEZESS,CAIXA,Rural,Concluído,17,17,0,0,527630.0,425000.0
24313,420.5,Dionísio Cerqueira ,SC,Sul,26/12/2012,39592412.0,PNHR - DIONISIO CERQUEIRA - CONSTRUC,CAIXA,Rural,Concluído,29,29,0,0,799615.0,725000.0
24314,520.51,Catalão ,GO,Centro-Oeste,19/12/2012,39604609.0,AGRICULTORES GI: REFORMA SILVANIA,CAIXA,Rural,Concluído,9,9,0,0,167400.0,154800.0
24315,520.51,Catalão ,GO,Centro-Oeste,19/12/2012,39591834.0,AGRICULTORES GI CONSTRUCAO GOIASFAI,CAIXA,Rural,Concluído,5,5,0,0,175000.0,125000.0
24316,110.094,Cujubim ,RO,Norte,14/12/2012,40117151.0,CASA FELIZ,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24317,110.06,Cacaulândia ,RO,Norte,14/12/2012,38314965.0,NOVA MORADA - CACAULANDIA,CAIXA,Rural,Concluído,4,4,0,0,100000.0,100000.0
24318,110.013,Machadinho D'Oeste ,RO,Norte,14/12/2012,38317159.0,NOVA MORADA - MACHADINHO DO OESTE,CAIXA,Rural,Concluído,4,4,0,0,100000.0,100000.0
24319,520.51,Catalão ,GO,Centro-Oeste,19/12/2012,39609270.0,AGRICULTORES GI CONSTRUCAO FAINA,CAIXA,Rural,Concluído,44,44,0,0,1540000.0,1100000.0
24320,110.045,Buritis ,RO,Norte,14/12/2012,40091523.0,VITORIA DA CONQUISTA,CAIXA,Rural,Concluído,29,29,0,0,725000.0,725000.0
24321,522.17,Uruana ,GO,Centro-Oeste,20/02/2013,39613252.0,AGRICULTORES GI: CONSTRUCAO HEITORAI,CAIXA,Rural,Concluído,8,8,0,0,280000.0,200000.0
24322,520.51,Catalão ,GO,Centro-Oeste,19/12/2012,39596841.0,AGRICULTORES GI: CONSTRUCAO HEITORAI,CAIXA,Rural,Concluído,19,19,0,0,665000.0,475000.0
24323,520.51,Catalão ,GO,Centro-Oeste,19/12/2012,39578750.0,AGRICULTORES GI REFORMA ITAPURANGA G,CAIXA,Rural,Concluído,9,9,0,0,167400.0,154800.0
24324,520.94,Guarani de Goiás ,GO,Centro-Oeste,14/12/2012,39684027.0,GUARANI DE GOIAS E DIVINOPOLIS CONST,CAIXA,Rural,Concluído,31,31,0,0,1085000.0,749306.25
24325,421.95,Xanxerê ,SC,Sul,27/12/2012,39396568.0,PNHR - XANXERE E FAXINAL DOS GUEDES,CAIXA,Rural,Concluído,6,6,0,0,91955.0,90000.0
24326,421.68,São José do Cerrito ,SC,Sul,21/12/2012,40152745.0,MUNICIPIO DE SAO JOSE DO CERRITO - C,CAIXA,Rural,Concluído,22,22,0,0,551375.0,551375.42
24327,522.06,Silvânia ,GO,Centro-Oeste,19/12/2012,39607458.0,AGRICULTORES GI: CONSTRUCAO SILVANIA,CAIXA,Rural,Concluído,20,20,0,0,700000.0,498650.0
24328,260.08,Altinho ,PE,Nordeste,19/12/2012,39839137.0,TAQUARA I,CAIXA,Rural,Concluído,38,38,0,0,950000.0,950000.0
24329,230.78,Marco ,CE,Nordeste,19/12/2012,38462003.0,PNHR MARCO,CAIXA,Rural,Concluído,36,36,0,0,900000.0,900000.0
24330,420.765,Iporã do Oeste ,SC,Sul,26/12/2012,39600733.0,PNHR IPORA DO OESTE VINTE UMA UH -GI,CAIXA,Rural,Concluído,21,21,0,0,660965.0,525000.0
24331,420.44,Coronel Freitas ,SC,Sul,26/12/2012,39757975.0,PNHR - CORONEL FREITAS - COSNTRUCAO,CAIXA,Rural,Concluído,12,12,0,0,391135.0,300000.0
24332,420.43,Concórdia ,SC,Sul,26/12/2012,39862551.0,PNHR - CONCORDIA - CONSTRUCAO SETE U,CAIXA,Rural,Concluído,7,7,0,0,199670.0,175000.0
24333,291.4,Ipirá ,BA,Nordeste,28/03/2013,40189274.0,PNHR FUNDAL IPIRA I,CAIXA,Rural,Concluído,33,33,0,0,982538.0,980537.0
24334,421.568,Santa Terezinha do Progresso ,SC,Sul,26/12/2012,39874722.0,PNHR - SANTA TEREZINHA DO PROGRESSO,CAIXA,Rural,Concluído,17,17,0,0,530630.0,425000.0
24335,280.12,Canindé de São Francisco ,SE,Nordeste,14/12/2012,40198609.0,RESIDENCIAL DIGNIDADE CIDADA,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24336,240.02,Açu ,RN,Nordeste,31/01/2013,32431760.0,CAATINGA VERDEJANTE,CAIXA,Rural,Concluído,35,35,0,0,875000.0,875000.0
24337,522.2,Vianópolis ,GO,Centro-Oeste,19/12/2012,39613366.0,AGRICULTORES GI: CONSTRUCAO VIANOPOL,CAIXA,Rural,Concluído,41,41,0,0,1435000.0,1025000.0
24338,522.2,Vianópolis ,GO,Centro-Oeste,19/12/2012,39599241.0,AGRICULTORES GI: REFORMA VIANOPOLIS,CAIXA,Rural,Concluído,36,36,0,0,669600.0,612636.5
24339,280.26,Gracho Cardoso ,SE,Nordeste,14/12/2012,40209985.0,RESIDENCIAL JOAO IZAQUE DOS SANTOS,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24340,412.667,Tamarana ,PR,Sul,27/12/2012,40223971.0,MORAR BEM PARANA RURAL DE TAMARANA,CAIXA,Rural,Concluído,19,19,0,0,541500.0,541500.0
24341,110.025,Presidente Médici ,RO,Norte,14/12/2012,39929817.0,VIDA NOVA FETAGRO,CAIXA,Rural,Concluído,37,37,0,0,925000.0,925000.0
24342,420.43,Concórdia ,SC,Sul,28/12/2012,39255030.0,PNHR CONCORDIA QUATRO UH - GI,CAIXA,Rural,Concluído,4,4,0,0,64780.0,60000.0
24343,110.17,Urupá ,RO,Norte,14/12/2012,40117483.0,SAO PATRICIO,CAIXA,Rural,Concluído,41,41,0,0,1025000.0,1025000.0
24344,420.61,Grão Pará ,SC,Sul,26/12/2012,40196660.0,MUNICIPIO DE GRAO PARA E ORLEANS E B,CAIXA,Rural,Concluído,10,10,0,0,161033.0,152695.35
24345,520.215,Araguapaz ,GO,Centro-Oeste,27/12/2012,39577848.0,GI - ARAGUAPAZ E FAINA,CAIXA,Rural,Concluído,10,10,0,0,186000.0,172000.0
24346,431.46,Piratini ,RS,Sul,25/01/2013,40010525.0,PNHR QUILOMBOLAS PIRATINI GRUPO II,CAIXA,Rural,Concluído,12,12,0,0,378000.0,300000.0
24347,280.37,Macambira ,SE,Nordeste,14/12/2012,39519269.0,MORADAS DO AGRESTE,CAIXA,Rural,Concluído,41,41,0,0,1025000.0,1025000.0
24348,420.985,Lindóia do Sul ,SC,Sul,26/12/2012,39825926.0,PNHR - LINDOIA DO SUL GI,CAIXA,Rural,Concluído,17,17,0,0,425000.0,425000.0
24349,421.535,Saltinho ,SC,Sul,28/12/2012,39115852.0,PNHR - SALTINHO E SANTA TEREZINHA DO,CAIXA,Rural,Concluído,7,7,0,0,116465.0,105000.0
24350,420.05,Águas de Chapecó ,SC,Sul,26/12/2012,40144447.0,PNHR - AGUAS DE CHAPECO - CONSTRUCAO,CAIXA,Rural,Concluído,8,8,0,0,200000.0,200000.0
24351,421.72,São Miguel do Oeste ,SC,Sul,26/12/2012,39920716.0,PNHR - SM DO OESTE/BARRA BONITA GI,CAIXA,Rural,Concluído,16,16,0,0,254944.0,240000.0
24352,314.39,Muriaé ,MG,Sudeste,27/03/2013,40304005.0,PNHR MIRADOURO III,CAIXA,Rural,Concluído,40,40,0,0,1140000.0,1140000.0
24353,130.26,Manaus ,AM,Norte,10/04/2013,40754153.0,NOVO IGARAPEZIN,CAIXA,Rural,Não Concluído,37,0,37,0,1128500.0,959225.0
24354,420.165,Arvoredo ,SC,Sul,26/12/2012,39757205.0,PNHR - ARVOREDO GI,CAIXA,Rural,Concluído,32,32,0,0,543133.0,539362.19
24355,270.71,Piranhas ,AL,Nordeste,07/01/2013,38663854.0,CONJUNTO HABITACIONAL RURAL PEDRO RI,CAIXA,Rural,Concluído,42,42,0,0,1074549.0,1073380.0
24356,270.54,Monteirópolis ,AL,Nordeste,21/12/2012,38656366.0,PROJETO MONTEIROPOLIS,CAIXA,Rural,Concluído,43,43,0,0,1118000.0,1118000.0
24357,421.625,São João do Oeste ,SC,Sul,26/12/2012,40094474.0,PNHR - SAO JOAO DO OESTE GI,CAIXA,Rural,Concluído,6,6,0,0,150000.0,150000.0
24358,520.495,Campos Verdes ,GO,Centro-Oeste,27/12/2012,39582395.0,AGRICULTORES GI REFORMA CAMPOS VERDE,CAIXA,Rural,Concluído,13,13,0,0,241800.0,223600.0
24359,521.94,Santa Rita do Araguaia ,GO,Centro-Oeste,24/12/2012,38339116.0,SANTA RITA DO ARAGUAIA-GO - HABITACA,CAIXA,Rural,Concluído,13,13,0,0,325000.0,310505.0
24360,411.48,Marialva ,PR,Sul,28/12/2012,39457780.0,YANNIS - PRESENTE DE DEUS VII,CAIXA,Rural,Concluído,39,39,0,0,975000.0,975000.0
24361,420.519,Ermo ,SC,Sul,07/01/2013,40196556.0,REFORMA E/OU AMPLIACAO NO MUNICIPIO,CAIXA,Rural,Concluído,15,15,0,0,225000.0,225000.0
24362,110.012,Ji-Paraná ,RO,Norte,14/12/2012,40092329.0,GL G RIACHUELO II,CAIXA,Rural,Concluído,41,41,0,0,1025000.0,1025000.0
24363,520.64,Crixás ,GO,Centro-Oeste,27/12/2012,39581602.0,AGRICULTORES GI: REFORMA: CRIXAS UI,CAIXA,Rural,Concluído,17,17,0,0,316200.0,292400.0
24364,420.26,Bom Retiro ,SC,Sul,24/12/2012,40196440.0,HABITACAO GI - CASA NOVA - CRESOL DE,CAIXA,Rural,Concluído,12,12,0,0,379820.0,335100.0
24365,150.57,Ponta de Pedras ,PA,Norte,26/12/2012,39498290.0,COMUNIDADE DO ARMAZEM,CAIXA,Rural,Concluído,47,47,0,0,1175000.0,1175000.0
24366,411.78,Palmital ,PR,Sul,28/12/2012,37691277.0,PNHR PALMITAL CINQUENTA UNIDADES,CAIXA,Rural,Concluído,50,50,0,0,1425000.0,1425000.0
24367,521.015,Ipiranga de Goiás ,GO,Centro-Oeste,27/12/2012,39595158.0,AGRICULTORES GI : CONSTRUCAO IPIRANG,CAIXA,Rural,Concluído,26,26,0,0,910000.0,650000.0
24368,522.157,Uirapuru ,GO,Centro-Oeste,27/12/2012,39601530.0,AGRICULTORES GI CONSTRUCAO UIRAPURU,CAIXA,Rural,Concluído,17,17,0,0,595000.0,425000.0
24369,521.97,Santa Terezinha de Goiás ,GO,Centro-Oeste,27/12/2012,39576823.0,AGRICULTORES GI : REFORMA SANTA TERE,CAIXA,Rural,Concluído,18,18,0,0,334800.0,308392.56
24370,520.64,Crixás ,GO,Centro-Oeste,27/12/2012,39596956.0,AGRICULTORES GI: CONSTRUCAO CRIXAS,CAIXA,Rural,Concluído,29,29,0,0,1015000.0,725000.0
24371,521.97,Santa Terezinha de Goiás ,GO,Centro-Oeste,07/01/2013,39618269.0,AGRICULTORES GI: CONSTRUCAO SANTA TE,CAIXA,Rural,Concluído,39,39,0,0,1365000.0,975000.0
24372,521.89,Rubiataba ,GO,Centro-Oeste,27/12/2012,39593323.0,AGRICULTORES GI: CONSTRUCAO RUBIATAB,CAIXA,Rural,Concluído,14,14,0,0,490000.0,350000.0
24373,521.89,Rubiataba ,GO,Centro-Oeste,27/12/2012,39578312.0,AGRICULTORES GI: REFORMA AMPLIACAO R,CAIXA,Rural,Concluído,14,14,0,0,260400.0,240800.0
24374,412.37,Santa Isabel do Ivaí ,PR,Sul,28/12/2012,39457457.0,RAMAL DEZ,CAIXA,Rural,Concluído,18,18,0,0,450000.0,450000.0
24375,520.54,Ceres ,GO,Centro-Oeste,27/12/2012,39590473.0,AGRICULTORES GI: CONSTRUCAO CERES -,CAIXA,Rural,Concluído,4,4,0,0,140000.0,100000.0
24376,250.527,Curral de Cima ,PB,Nordeste,27/12/2012,39606652.0,PNHR - MAO NO CAMPO MAOS NA OBRA,CAIXA,Rural,Concluído,50,50,0,0,1428600.0,1425000.0
24377,520.51,Catalão ,GO,Centro-Oeste,27/12/2012,39577401.0,AGRICULTORES GI: REFORMA/AMPLIACAO J,CAIXA,Rural,Concluído,14,14,0,0,260400.0,238271.6
24378,251.37,Santa Rita ,PB,Nordeste,27/12/2012,39576592.0,PNHR - MAOS NO CAMPO E MAOS NA OBRA,CAIXA,Rural,Concluído,50,50,0,0,1427400.0,1425000.0
24379,421.6,São Carlos ,SC,Sul,28/12/2012,39690384.0,PNHR SAO CARLOS TREZE UH GI,CAIXA,Rural,Concluído,13,13,0,0,217865.0,192780.0
24380,280.55,Poço Verde ,SE,Nordeste,14/12/2012,40275191.0,MORADAS DO SERTAO,CAIXA,Rural,Concluído,49,49,0,0,1225000.0,1225000.0
24381,421.42,Quilombo ,SC,Sul,28/12/2012,39407060.0,PNHR - QUILOMBO E IRATI - OITO UH RE,CAIXA,Rural,Concluído,8,8,0,0,120830.0,120000.0
24382,520.495,Campos Verdes ,GO,Centro-Oeste,14/12/2012,39590923.0,AGRICULTORES GI: CONSTRUCAO CAMPOS V,CAIXA,Rural,Concluído,4,4,0,0,140000.0,100000.0
24383,521.73,Pirenópolis ,GO,Centro-Oeste,28/12/2012,39582627.0,AGRICULTORES GI: REFORMA PIRENOPOLIS,CAIXA,Rural,Concluído,9,9,0,0,167400.0,154800.0
24384,420.055,Águas Frias ,SC,Sul,16/01/2013,40213520.0,PNHR - AGUAS FRIAS - NOVE UH CONSTRU,CAIXA,Rural,Concluído,9,9,0,0,292775.0,225000.0
24385,530.01,Brasília ,DF,Centro-Oeste,28/12/2012,40237863.0,FAZENDA LARGA I,CAIXA,Rural,Concluído,10,10,0,0,285000.0,285000.0
24386,520.51,Catalão ,GO,Centro-Oeste,27/12/2012,39601977.0,AGRICULTORES GI: CONSTRUCAO JARAGUA-,CAIXA,Rural,Concluído,31,31,0,0,1085000.0,775000.0
24387,431.46,Piratini ,RS,Sul,25/01/2013,39885650.0,PNHR CREHNOR SUL QUILOMBOLA PIRATINI,CAIXA,Rural,Concluído,9,9,0,0,283500.0,225000.0
24388,421.535,Saltinho ,SC,Sul,28/12/2012,40205787.0,PNHR SALTINHO QUATORZE UH - GI,CAIXA,Rural,Concluído,14,14,0,0,432660.0,350000.0
24389,431.44,Pelotas ,RS,Sul,04/02/2013,39592295.0,PNRH EO CREHNOR SUL PELOTAS GRUPO II,CAIXA,Rural,Concluído,8,8,0,0,252000.0,200000.0
24390,120.05,Sena Madureira ,AC,Norte,28/12/2012,40277026.0,CASAS PNHR ASSOCIACAO RURAL LUA NOVA,CAIXA,Rural,Concluído,20,20,0,0,608052.0,608052.4
24391,420.11,Anitápolis ,SC,Sul,28/12/2012,40266653.0,PNHR G UM CRESOL COOPERHAF ANITAPOLI,CAIXA,Rural,Concluído,8,8,0,0,222520.0,214775.0
24392,150.65,Santa Isabel do Pará ,PA,Norte,28/12/2012,38899306.0,VILA DO CARMO,CAIXA,Rural,Não Concluído,26,0,26,0,869816.6,772316.6
24393,140.005,Alto Alegre ,RR,Norte,20/02/2013,39392138.0,COMUNIDADE RECREAR,CAIXA,Rural,Concluído,31,31,0,0,945500.0,945500.0
24394,150.65,Santa Isabel do Pará ,PA,Norte,28/12/2012,38899293.0,VILA S M MARAVI,CAIXA,Rural,Não Concluído,20,0,20,0,716493.56,637923.06
24395,280.76,Umbaúba ,SE,Nordeste,14/12/2012,40287144.0,RESIDENCIAL DO SUL,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24396,320.14,Castelo ,ES,Sudeste,28/12/2012,39390972.0,PNHR FETAES CASTELO I,CAIXA,Rural,Concluído,45,45,0,0,1282500.0,1282500.0
24397,150.65,Santa Isabel do Pará ,PA,Norte,28/12/2012,38899189.0,AREIA BRANCA,CAIXA,Rural,Concluído,16,16,0,0,400000.0,400000.0
